States,ItemLabels,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20
ABUJA,Chicken Feet / 1Kg,769.11,770.72516,772.3436,773.9656,775.5909,777.21967,778.8518,780.48737,782.1264176,730.4611,731.5751,750,784.66,700.11,742.385,750,786.3078,768.1539,777.23083,769.11,769.14844,760.4,759.98,755,774.29913,774.8411,775.38354,776.00385,779.88385,750.67426,735,737.1432,735.588,710.5234,705,695,695.417,695.9038,700.3754,700.9357,701.4264,695.15,655.01,655.4685,659,662.295,671.572431,671.8653291,672.351378,676.3854863,670.3,670.3
ABUJA,Chicken Wings / 1Kg,750,750.735,751.47156,850,870,850.85,870.87,851.70087,871.74087,852.55255,872.6126,853.4051,825.965,1000,1012.9825,1015,1027.6996,1100,1063.8497,1125.01,1125.1112,1100,1000,1000,1150,1225,950,900,906.3,1100,1000,1020,1102.5,1150,1125,1200,1200.3217,1225,1250,1233.3334,1200,1150,1100.03,1125,1120.39,1150,1500,1450.631289,1482.472414,1491.367248,1450,1450
ABUJA,Dried Fish Sardine,,,,,,,,,,,,,1873.96,1875.5813,1977.2045,1934.09,1978.7174,1950,2001.65,2000.33,2000.55,2000.45,2000.25,2000.78,2067.55,2069.411,2070.8594,1934.091,1945.6954,1877.7778,1729.1666,1705.7865,1730.55,1654.545455,1590.909,1590.909,1593.3334,1605,1650,1533.3334,1534.4066,1576,1550,1600,1557.1428,1564.928571,1602.472951,1650,1685.423767,1695.53631,1688.461538,1688.461538
ABUJA,Evaporated tinned milk carnation 170g / 1 unit,120.11,120.36223,120.61499,120.868286,121.12211,121.376465,121.631355,121.88678,122.1427416,120.61582,120.848114,121.0809,120.04,134.43,137.235,138.88,150.29208,144.58604,147.43906,153.33333,157.77777,160,159,159.12,160.113,160.22508,160.33723,160.4655,161.4283,170,170.13,170.0154,170.2661,170.30689,172.2154,171.35,171.50421,171.58997,169.85764,169.94257,165,165.842,162.34,170,160,160,150,156.013256,159.364128,160,160,160
ABUJA,"Evaporated tinned milk(peak), 170g / 1 unit",132.5,132.5,136.66667,135,134.75,139.16667,136.66667,135,140,160.7626,160.83333,165,160.315,177.5,187.5,192.22223,195.11111,193.33333,195.55556,180,195,195,193,182.5,196,192,190,192.22223,193.33333,196,192,188,184,184,190,182,186,188,185.32765,185.55556,180.44444,170,179.09091,182.88,192,183,177,178,182.5,182.2222222,184,184
ABUJA,Frozen chicken / 1 unit,1000,1002.1,1004.2044,1300,1300,1350,1300,1302.73,1305.465733,1438.5863,1300,1500,1357.245,1700,1740,1760,1750.99,1775,1825,1795.34,1740,1833.3334,1820,1800,1833.3334,1740,1700,1760,1800,1700,1700.58,1750,1697.2847,1716.666667,1700,1730,1730.865,1700,1697.5988,1706.2747,1708.6846,1880,1866.6666,1832.5,2030,2042.857143,1933.33,1950.95,1933.333333,1914.285714,1880,1880
ABUJA,"Gari white,sold loose / 1Kg",130.83333,121.325,148.33417,160.315,161.19225,185.55792,174.645,146.18834,194.05,195.71214,230.9525,230.01,228.95166,227.38374,281.63266,316.40213,318.23,331.90475,326.37668,275.80444,267.6369,226.48215,226.15,221.17216,213.5619,198.19048,186.6124,213.55312,227.97975,209.5238,198.07936,190.93596,185.7619,180.952381,180.56079,198.4127,177.61905,165.36797,167.61905,167.81625,165.74222,132.38095,135.2381,135.23,137.67966,172.32125,161.9,165.02,160,160.4761905,156.8023469,156.8023469
ABUJA,"Gari yellow,sold loose / 1Kg",154.16667,153.91,155.8325,198.42667,199.1105,228.35,195.47874,198.575, ,246.35695,214.29,242.8575,238.7525,278.60126,318.51852,349.20636,350.11,359.78836,334.1392,342.39835,283.7953,274.10715,262.4,245.55257,241.86667,226.7619,222.90475,309.20636,282.1286,243.80952,226.98413,230.95238,211.42857,209.5238095,207.98701,226.98413,208.57143,189.22078,188.5238,184.44444,184.34625,143.21428,148.25397,151.9,153.96825,195.9214286,186.9,187.22,184.7619048,190.6349206,152.3084941,152.3084941
ABUJA,"Groundnut oil: 1 bottle, specify bottle",,,,,,,,,,,,,425.07,400,449.16,462.55,405.8,470.37,476.67,446.67,424.52,471.07,470.03,461.53845,540,638.6667,606.6667,600.62964,666.6667,645.3333,650,676.6667,620,583.3333333,640,690,683.3333,686.6667,666.6667,675,651.85223,620.0741,586.6667,593.33,593.9394,666.6677778,614.81,615.19,613.3333333,602.5925926,657.1428571,657.1428571
ABUJA,Iced Sardine,,,,,,,,,,,,,980.41,1036.365,1030.305,1035.9862,1072.3517,1109.09,1138.64,1133.995,1000,1060.7772,1120.9,1119.4164,1269.7692,1338.6296,1292.8262,1271.9697,1298.1818,1286.25,1141.4286,1126.6666,1136.3636,1175,1150,1152.7778,1168.4287,1272.7273,1272.2222,1158.1818,1185,1120,1090,1150.1,1095.5555,1133.333333,1100,1133.33,1172.857143,1148.611111,1200,1200
ABUJA,Irish potato,,,,,,,,,,,,,274.95374,294.16415,297.975,315.77667,311.5218,309.68,295.275,285.845,284.64868,221.46506,229.25,229.35065,238.55072,245.33324,302.64706,295.11365,287.46066,309.99304,297.71564,290.0219,320,327.2250613,316.31335,310.70996,315.1664,344.7848,329.0672,350.32565,327.659,295.94693,272.70975,273.79,297.18616,308.21875,359.75,366.48,383.8580984,407.1206512,390.1214526,390.1214526
ABUJA,Mackerel : frozen,,,,,,,,,,,,,934.215,748.11334,971.215,934.20166,839.07416,818.63,812.3,819.25,810.2382,805,825,828,952.94116,957.1458,962.7273,971.4286,1081.25,916.6667,925,1020.1389,1000,1000,1106.6666,1325,1330,1325,1315.4873,1297.5,1300.9968,1275,1225.8572,1180,1200,1233.334,1266.67,1260,1258.333333,1237.583128,1200,1200
ABUJA,Maize grain white sold loose,,,,,,,,,,,,,138.69,164.79,163.1,173.04,135.84,159.3,175.73,187.2,155.34,159.53,149.53,148.76787,188.41118,162.91188,167.91898,175.73436,176.26692,169.66853,166.42943,154.23645,135.51009,148.5744085,150.8867,146.42943,138.11516,143.25172,138.57635,163.30373,162.98111,140.81985,94.4041,133.11,113.63636,143.54125,137.94,144,122.7165394,132.9958517,154.9034223,154.9034223
ABUJA,Maize grain yellow sold loose,,,,,,,,,,,,,140.8,158.71,158.52,174.02,176.22,185.64,178.85,185.67,155,185.91,182.9,176.96579,184.55028,180.25275,184.58183,182.20659,180.6558,171.12415,168.7717,158.67859,140.53712,138.2957393,140.9975,134.71994,132.465,137.45657,130.4615,154.49861,156.03555,133.37288,103.44682,112.74,126.867676,134.60375,132.61,139.28,119.8593965,140.2413793,112.0391632,112.0391632
ABUJA,Mudfish (aro) fresh / 1Kg,650,1077.945,776.39,738.9,844.445,844.445,844.445,800,801.68,1081.1022,800,888.89,1049.94,888.89,890.8889,888.8889,1000.87,994.44446,1000,1033.3334,1029.2858,1102.6786,1118.9,1075,1150,1244.3182,1260.8466,1235.7142,1165.1786,1225,1194.9382,1100,1191.6666,1200,1265.909,1416.6666,1483.3334,1375,1395.376,1416.6666,1417.594,1375,1327.5,1325,1330,1350,1318,1353.33,1300,1295.264914,1250,1250
ABUJA,Mudfish : dried / 1Kg,1276.8025,1285.715,1261.905,1547.6324,1611.7225,1428.57,1472.0975,1400,1402.94,1382.2191,1428.57,1480.9525,1681.99,2035.715,2071.4285,3333.3333,3385.7144,3571.4285,3478.5715,3375,3375.1687,3500,3500.5,3550,3625,3159.0908,3142.0454,2937.6624,2750,2818.5898,2500,2400.7432,2503.8096,2400,2501.2793,2200,2201.54,2203.5215,2250.4128,2175.7576,2177.2805,2150.15,2095,2096.676,2050,2060.25,2100.648231,2150,2129.824561,2085.555556,2083.333333,2083.333333
ABUJA,Onion bulb / 1Kg,226.66667,221.4275,250,288.39667,295.63333,250,242.2775,231.94333,249.89625,242.52513,314.0725,309.52167,279.974,225.925,276.85184,287.22223,232.01465,266.5812,239.17496,161.896,165.2381,142.26614,145.45,145.71428,151.63205,185.69698,205.2381,250.9804,225.2381,220.11905,213.18182,205.82062,231.42857,237.4748168,261.8889,205.68152,260.4662,263.33334,227.10085,247.22223,249.53065,211.30298,162.75133,173.01,207.31404,151.88,204.44,215.19,225.1769799,219.1269841,235.1560018,235.1560018
ABUJA,"Palm oil: 1 bottle,specify bottle",,,,,,,,,,,,,405.8,400,400,397.77,404.07,405.55,426.66,468.33,400.43,406.15,402.05,408.8889,403.33334,528,533.3333,562.96295,577.7778,546.6667,553.3333,553.3333,520,553.3333333,546.6667,553.3333,516.6667,546.6667,540.7407,540.7407,538.51886,500.33334,521.2121,533.33,524.09,502.22,495,496.3,490.7962605,493.3333333,515.1515152,515.1515152
ABUJA,Plantain(ripe),,,,,,,,,,,,,285.64,292.76,290.94,302.81,290.46,262.29,288.39,279.49,294.69,262.68,249.95,239.78377,266,222.60509,233.06837,239.08784,250.7204,278.28128,306.36752,284.81317,277.91287,270.5509396,253.45845,298.60806,278.16516,277.61905,201.25185,240.97816,220.365,209.32031,255.38687,301.51,314.45767,285.11,250.18,234.2,228.5582746,218.2740789,211.1111111,211.1111111
ABUJA,Plantain(unripe),,,,,,,,,,,,,180.51,182.8,179.37,206.78,219.3,230.7,213.43,218.09,223.62,231.04,232.8,232.32089,243.14494,185.2531,231.80827,315.64697,281.5735,291.63687,284.73218,267.85013,233.73477,241.8576869,238.50974,289.54047,260.29892,284.10257,232.12274,261.21558,253.55273,215.38687,248.07692,271.22,287.9478,237.027,214.07,218.4,200.7774648,209.9383663,229.8301068,229.8301068
ABUJA,Rice Medium Grained / 1Kg,330,219.35667,206.9,258.06,294.62332,355,370.16,361.82666,376.776,353.79004,387.1,387.1,385.52,387.1,423.5484,420.96774,479.13043,454.8387,444.9587,354.84,339.8925,324.8387,314.75388,310.52917,322.58066,322.58066,350,370.96774,389.8925,389.98056,338.7097,322.58066,322.58066,322.5806452,322.58066,338.7097,322.58066,322.58066,334.8387,322.58066,325.64517,318.20578,314.8387,322.58,367.83154,341.29,483.33,490.24186,497.7704918,500,558.1196581,558.1196581
ABUJA,Rice agric sold loose / 1Kg,275.34,275.9182,300,300.63,301.26132,290.32,290.92966,291.54062,292.1528596,288.6432,289.24936,289.85678,295.64,295.20667,295.42334,285.55,290.77,288.16,272.4138,260.23,260.25342,250.85,248.4,232.58064,250.17712,250.40228,250.57756,250.77803,252.0319,253.87645,254.07956,255.543,254.28282,252.47632,256.42764,255.43,255.65988,255.83885,300.3769,300.49704,311.29,280.6085,301,298.32,306.66666,305.4988889,373.93,382.51,362.2455278,392.8889844,348.9436268,348.9436268
ABUJA,Rice local sold loose / 1Kg,166.67,155.0775,203.365,211.26167,257.873,297.29,292.31833,274.19,305.7316667,297.72546,313.68832,301.0075,299.1475,300.34,297.6983,296.30853,311.61615,292.89407,294.5572,312.66556,302.57736,284.61923,282.67926,271.1672,261.94455,320.17224,326.67966,306.30853,292.57736,295.47632,295.0269,297.64273,294.75806,332.0110605,344.09705,295.0269,299.05914,305.44354,327.44437,319.73117,317.65112,314.8387,315.21,282.17,294.3011,382.58,500.03,502.33,500.7704918,512.485231,538.4615385,538.4615385
ABUJA,"Rice,imported high quality sold loose / 1Kg",337.5,255.2425,256.41415,279.57166,342.1775,439.58334,346.77335,330.10666,429.23875,383.10428,419.88916,420.88,422.70813,389.07974,451.4516,413.6201,527.3326,549.0323,530.32587,488.06668,426.55914,402.72476,398.375,387.39453,353.2258,402.58066,428.3871,435.8423,416.55914,429.67743,415.7957,403.2258,398.3871,389.6480938,410.32257,428.2335,430.32257,425.73312,427.74194,395.7235,389.17776,345.50723,355.30255,356.71,390.32257,410.1088889,580.11,582.17,548.3024855,553.3870968,534.3052109,534.3052109
ABUJA,Sweet potato,,,,,,,,,,,,,120.94375,118.7825,127.63,125.89667,121.51926,126.57,129.4,128.945,129.50739,128.8718,116.51,114.88303,142.94685,164.61905,158.04146,163.65404,178.22223,150.5662,147.30107,155.11029,158.08824,175.4242424,181.35394,139.03226,105.12626,137.2206,115.45922,125.96875,159.51,145.32,138.66855,125.33,145.62537,177.28375,168.33,180.44,152.2608987,153.75,181.3828764,181.3828764
ABUJA,Tilapia fish (epiya) fresh,,,,,,,,,,,,,984.19,985.2726,1000,1000,1031.5354,988.89,989.55,995.56,980.55,975.89,955.89,963.1579,1000,1092.5927,920.0529,920.881,926.40625,1025,1178.7037,1165.5555,1025,1143.939394,1136.8422,1231.579,1229.1666,1200,1200.832,1307.5,1305.1267,1260,1198.5,1150,1166.6666,1100,1163.64,1144.15,1200,1173.333333,1220.5,1220.5
ABUJA,Titus:frozen,,,,,,,,,,,,,840.142,950.8162,956.34,938.32916,957.60614,960.79,970.185,944.905,948.5714,1090.3292,1190,1180.1914,1000,900,1014.2857,959.22205,1050,1100,1100,1170,1127.0834,1077.777778,1105.1624,1194.8052,1203.7518,1256.6666,1240.525,1272.2703,1257.778,1209.329,1175,1120,1132.7273,1130.555556,1219.09,1211.11,1162.941176,1132.727273,1184.461682,1184.461682
ABUJA,Tomato / 1Kg,226.66667,270.835,200,222.76666,281.818,285.1875,256.20416,227.46,263.055,267.47565,221.0375,222.308,226.842,185.17334,248.64435,252.74712,354.89606,438.35498,423.28043,399.73,340.55,335.0528,332.58,328.9855,243.14012,274.35648,248.35667,225.96599,220,227.29167,292.70834,255.6734,239.73969,266.875,218.99123,278.92856,233.03572,251.80418,208.46153,277.79733,217.33,202.60614,190.07936,196.69,184.5238,195.645,200.61,276.56,232.60947,257.8466855,271.3157895,271.3157895
ABUJA,"Vegetable oil:1 bottle,specify bottle",,,,,,,,,,,,,407.21,416.67,436.67,462.22,500.52,514.81,513.33,523.33,517.95,515.58,516.38,516.6667,560,533.3333,558.3333,609.2593,589.69696,560,553.3333,573.3333,533.3333,553.3333333,560,553.3333,586.6667,588.38544,570.37036,568.3333,555.55334,506.66666,539.3939,533.33,546.6667,562.9611111,533.33,550.41386,548.1481481,545.7407407,570.3703704,570.3703704
ABUJA,Wheat flour: prepacked (golden penny 2kg),,,,,,,,,,,,,674.83,679.16,650,586.66,611.37,675,627.63,668.75,623.55,656.01,656.21,653.3333,700,666.6667,662.5,670,691.6667,658.3333,643.3333,681.4286,700.3333,688.8888889,685.3333,666.6667,635,633.3333,640.2754,635.3333,638.42755,666.6667,650,650.3856,658.3333,660.4625,710,700.37152,708.3333333,698.6666667,707.1428571,707.1428571
ABUJA,Yam tuber / 1Kg,157.11667,192.945,124.17333,133.30833,136.68375,176.07,158.705,200.0025,156.2475,158.59758,155.715,158.22,152.78833,145.195,180.42328,198.5966,222.72313,249.65942,278.19696,284.19287,264.2156,220.03752,188.95,187.69092,238.83296,335.7843,318.33334,350.5291,338.35165,322.6282,303.24646,321.585,278.99664,285.1166991,204.44125,321.0179,287.31677,302.19513,300.43616,370.8769,366.36334,320.41043,305.10672,258.6,208.2979,247.54,212.81,251.37,205.0240732,234.8939394,313.6818466,313.6818466
ADAMAWA,Agric eggs medium size / 1 Dozen,258,300,336,319.7619,420.5,323.5,288,315,348,335.39948,345,350.21,343.665,413.33334,420,495,499,514,450,470,470,450.66666,465,435.9091,452.5,487.14285,487.14285,464.34784,498.18182,470,412.72726,437.5,475.3846,452.5,457.27274,450,419.0909,440,475,467.5,472,495,468.18182,472.5,461.53845,459.0909091,457.5,455.6,450.364871,409,472.5,414.6153846
ADAMAWA,Agric eggs(medium size price of one) / 1 Piece,32.083332,30,32.708332,45.276787,32.375,35,32.8125,30.833334,31.58333333,48.31972,39.285713,40.6,40.36,38.660713,37.77778,42.5,43.333332,47,40.55,65.25,65.29568,41.785713,41.5,40.727272,38.46154,38,38,39.285713,35.615383,35.5,35.692307,36.923077,40,38.46153846,40.416668,45.76923,39.23077,42,45.75,42.5,45,39.23077,38,40.83,42.307693,40.33333333,39.81,39.17,38.5285341,38.08888889,40.16666667,41.42857143
ADAMAWA,"Beans brown,sold loose / 1Kg",242.33333,197.978,206.35187,224.02687,212.13374,230.11917,246.5956,234.50958,198.4328333,226.86009,338.36,331.1,321,233.83884,298.8115,310.47992,311.62323,320.96338,316.2933,378.94385,381.08484,297.7826,267.8,257.44876,254.7285,281.16162,245.59428,261.57425,257.3892,269.88464,285.6572,269.42804,295.72015,274.7284954,295.0546,310.89224,295.69836,280.82797,289.19525,312.9345,304.39557,303.9724,295.1249,259.84,266.54535,226.0266667,228.24,214.04,201.088602,171.0459184,200.8348794,202.7998994
ADAMAWA,Beans:white black eye. sold loose / 1Kg,226.24374,164.68834,197.22229,218.58812,183.322,224.41583,229.15968,225.94417,247.6743333,250.17593,256.658,255.03,233.823,207.68,257.80875,315.22452,316.77255,325.57306,321.17282,393.74222,357.2722,273.56546,250.22,249.07875,260.1696,267.37674,275.09277,247.54372,277.87332,248.41934,255.55649,245.5775,262.8665,260.169578,287.14468,260.6006,252.63396,234.88216,245.64253,282.82828,290,284.94815,264.29712,234.62,237.0804,202.6866667,232.29,221.54,209.9378043,163.6747818,158.1793875,166.2725546
ADAMAWA,Beef Bone in / 1Kg,841.16,723.339,784.8835,785,785.1165,861.3005,869.8962,855.555,865.13825,904.9551,971.025,988.23,971.195,987.89,984.9016,997.619,1108.1818,1118,1113.091,984.2675,1100,1070,1092,1033.3094,1045.8334,935,897.5,916.3181,916.26984,909.127,895.2851,920,907.1429,982.5988366,926.3889,933.9912,907.5833,904.2415,1035.1852,1095.7142,1100,1074.0543,1048.3334,998.8,1029.6941,1022.63,1133.92,1136.81,1085.204216,1040.873649,980.6294654,925.7476077
ADAMAWA,"Beef,boneless / 1Kg",817.5,1173.8387,785.65015,944.2167,884.175,884.234,867.13,843.9125,928.814,929,929.186,861.905,954.49,925.371,1026.4971,1346.2963,1492.4658,1545.5962,1519.031,1434.6866,1435.6909,1404.085,1392.11,1237.2827,1282.5989,1249.7836,1149.7836,1113.3644,1174.2267,1133.596,1115.6401,1100,1182.1428,1195.833333,1137.5,1149.1072,1143.4745,1152.1367,1139.4875,1150.8533,1200,1145.8334,1121.8597,1145.45,1189.8213,1195.702222,1216.45,1198.84,1186.358025,1205.31746,1170.260532,1092.02381
ADAMAWA,Bread sliced 500g / 1 loaf,225,250,278.33334,216.66667,200,280,300,210,265,287.28085,280,243,245.295,300,305,307,310,370,340,325,325.2275,325.75,300,300.33334,310,323.33334,233.33333,238.75,267.14285,263.33334,284.2857,300.7143,292.85715,280,312.22223,284.2857,261.42856,282,281.5,275,285.7143,275,290,270,265,280,270,278.95,268.75,260,285.7142857,294.4444444
ADAMAWA,Bread unsliced 500g / 1 loaf,220,250,184.375,190,186.66667,287.5,300,200,250,242.91011,250,257.08987,234.12666,243.75,245,255,258,270,264,285,285.1995,285.5,265.3,256.36365,265,289.0909,259.0909,250.66667,240,232,220,254.44444,254.44444,235,253.84616,256.25,246.25,260,262.22223,260,260,266.66666,265.55554,256.25,253.75,275,256.88,260.48,270,237,290,285
ADAMAWA,Broken Rice (Ofada) / 1Kg,160.51167,139.6075,183.4065,206.55,207.085,298.88583,228.88333,230,231.1166667,232.23334,275.24,280.25,294.095,302,336.48145,435.2564,458.86792,496.06705,477.4675,352.38,352.62668,350.45,350.45,342.1528,349.66333,381.87228,373.12228,343.65442,366.86868,339.8617,358.8889,347.32025,339.64636,349.6633155,361.94537,341.41415,305.68628,326.64706,328.41373,328.67645,340,319.1358,327.77777,318.59,324.21933,325.6833333,385.8,394.84,358.5810811,362.1121121,334.7420185,334.1428571
ADAMAWA,Catfish (obokun) fresh,,,,,,,,,,,,,857.995,839.98,814.29,816,817.71,819.42,800,855,845.595,869.56525,850.69,766.6667,851.79486,1000,1000,1000.7,1000,980.6349,950.84,1075,1075.86,971.7948718,1006.25,1020.17,950,1003.8187,1025,1032.175,1100,1055.3334,1000,1200.36,1220.0769,1185,1175,1205,1208.416667,1189.655172,1194.443687,1102.35
ADAMAWA,Catfish :dried,,,,,,,,,,,,,1895,2000,1947.01,1777.78,1729.9492,1785.185,1774.51,1766.67,1748.3367,1750,1750,1700,1773.3334,1733.3334,1633.3334,1502.174,1433.3334,1423.5879,1400,1350,1410.4481,1473.333333,1306.3959,1280.47,1300,1315,1321.7428,1330.995,1366.665,1404.762,1396.03,1366.66,1396.0283,1407.405,1400,1443.33,1475,1450,1433.333333,1363.333333
ADAMAWA,Catfish Smoked,,,,,,,,,,,,,1324.13,1436.84,1442.98,1449.12,1455.26,1461.4,1467.54,1450,1434.05,1450,1450,1425.55,1400,1500,1520,1400,1401.12,1388.3257,1311.1111,1250,1300,1250,1200,1209.543,1225.8644,1266.8555,1280.4137,1290.657,1300,1378.29,1350,1350.81,1335.4839,1301.075,1320,1355.957321,1360.256318,1320,1338.917009,1302.59
ADAMAWA,Chicken Feet / 1Kg,471.73,472.82,473.91,475,476.09,477.18,478.27,479.36,501.55,502,500,501.55,503.1,550.12,526.61,650,655.22,662.61,658.915,650,650.52,655.52,650.25,650,660,650,600,550,510,508,533.3333,533.70667,534.08026,560,500,510,500,522.39,525.38654,525.8069,526.1749,500,489.55,489.94165,495,498.96,500.152768,504.1539901,501.352871,496.6666667,500.5743607,489.35
ADAMAWA,Chicken Wings / 1Kg,460.14,467.5,474.86,475,475.14,475.28,475,461.56644,468.94925,469,469.05075,469.1015,469.15225,500.33,484.74112,566.6667,566.98,566.8233,566.9017,675,675.54,680,675.8,670,675,680,600,642.5,650,655.7424,673.3333,673.8047,674.2763,675,680.53174,651.6667,650.7433,666.8873,670.15326,685.743,686.22296,622,600.03,600.51,550,560.95,573.853264,578.4440901,550,562.31,566.0439921,559.37
ADAMAWA,Dried Fish Sardine,,,,,,,,,,,,,1760.855,1700,1750,1751.705,1753.4119,1755.1206,1756.8313,1740,1650,1685,1685,1570.6299,1746.6666,1950,1950,1796.5297,1883.4783,1843.4783,1800,1751.1237,1752.3495,1746.666667,1800,1900,1872.2222,1808.23,1850,1878.376,1900,1882.5,1850,1800,1836.6666,1811.556,1986.5,1966.33,1938.77551,1899.047619,1853.333333,1780
